tempC,rh,itLoadKW,electricityPrice,waterPrice,carbonFactor,air_feasible,air_energyKWh,air_costUSD,air_carbonKg,air_waterL,air_pue,air_violations,evap_feasible,evap_energyKWh,evap_costUSD,evap_carbonKg,evap_waterL,evap_pue,evap_violations,chill_feasible,chill_energyKWh,chill_costUSD,chill_carbonKg,chill_waterL,chill_pue,chill_violations,bestTechnique
22.8019,48.1572,509.4362,0.1047,0.4673,0.3926,true,524859.0677,371601.5772,1393589.4056,0.0000,1.1735,0,true,123719.3985,331586.2281,1309312.7175,4245066.7049,1.0409,3,true,407721.8271,368802.9611,1372360.8661,6124329.8902,1.1348,0,Evaporative
33.8149,59.7354,307.7284,0.1132,1.5198,0.7396,true,692620.5095,285462.9827,1864211.9236,0.0000,1.3789,0,true,74758.2390,221071.8450,1490630.8551,3672311.3612,1.0409,5,true,258211.6531,249035.3890,1589582.2191,3701798.2890,1.1412,0,ChilledWater
29.5343,51.6866,634.3177,0.1644,2.0175,0.3188,true,1281185.1367,829601.3895,1608987.9546,0.0000,1.3403,0,true,154036.7786,657726.2599,1323641.4584,6652448.0754,1.0409,0,true,500324.9613,726983.9663,1380130.1392,7624599.4609,1.1329,0,Evaporative
43.9532,33.2835,1471.9828,0.2126,1.4372,0.4331,true,3311219.0606,2562279.4905,5219284.6685,0.0000,1.3789,0,true,357493.6117,1966203.1639,4173401.2071,22240983.6891,1.0409,24,true,1147402.8658,2141104.9975,4309422.1759,17742772.5037,1.1313,0,ChilledWater
26.8236,40.0064,1502.1809,0.0949,1.6608,0.6514,true,2629555.6038,1096092.2703,7521487.5820,0.0000,1.2949,0,true,364808.7268,905020.7630,6404520.7922,14391655.8403,1.0409,0,true,1144397.0926,991097.5571,6595194.7070,18058485.5681,1.1283,0,Evaporative
33.6138,25.2307,216.9202,0.0550,2.3660,0.2068,true,488253.7231,97730.8288,367526.7691,0.0000,1.3789,0,true,52698.8052,79767.4643,293875.5712,2532653.0812,1.0409,3,true,190789.7811,91013.4025,319046.4344,2609534.0407,1.1481,0,Evaporative
39.4606,79.5445,1291.8686,0.1525,0.8961,0.5113,true,2906461.4953,1612954.7492,5407908.2252,0.0000,1.3789,0,true,590737.7146,1276123.2199,4465817.7394,18177900.3671,1.0770,15,true,988572.6168,1344036.9094,4459609.2149,15533952.6363,1.1289,0,ChilledWater
16.0409,35.0894,1229.8388,0.1856,0.4565,0.6204,true,382496.8636,1426011.5342,4767565.4594,0.0000,1.0524,0,true,298684.6107,1413940.0766,4994930.5949,7627763.9345,1.0409,15,true,942392.6310,1548370.1226,5154078.1412,14785942.8787,1.1291,0,AirEconomizer
43.8473,89.1600,1322.3036,0.1602,1.2895,0.2161,true,2974848.8246,1734465.0846,2340076.5030,0.0000,1.3789,0,true,764146.7274,1407389.5896,1966898.0485,21010143.1800,1.0973,24,true,1042216.4179,1455524.4346,1935980.8523,15955406.9530,1.1327,0,ChilledWater
18.8926,20.7278,654.4033,0.2454,0.8417,0.3130,true,296702.3809,1026092.3645,1308844.2884,0.0000,1.0764,0,true,158922.9451,996175.0428,1340704.0334,4623330.1772,1.0409,11,true,515283.5800,1101827.5469,1397002.6520,7866852.6210,1.1326,0,AirEconomizer
18.3695,72.4437,832.1422,0.2179,0.9421,0.4345,true,553506.7121,1197225.8778,2387190.0807,0.0000,1.1120,0,true,202098.7278,1126136.7208,2366881.2931,5824381.5156,1.0409,11,true,647250.1730,1240823.1538,2455326.9363,10004630.5077,1.1310,0,AirEconomizer
36.6204,55.4159,509.6447,0.1098,1.4532,0.7157,true,1146680.5680,458105.2107,2986836.5801,0.0000,1.3789,0,true,123788.3238,355333.2562,2388300.7426,6547939.8564,1.0409,9,true,407997.0449,392846.4649,2503281.9167,6128579.9457,1.1348,0,ChilledWater
17.2076,78.0782,394.3255,0.1014,0.5839,0.5107,true,349711.0684,272741.0589,1373755.9497,0.0000,1.1494,0,true,95746.4896,248521.4618,1317753.3920,2622463.8506,1.0409,13,true,322179.9681,279111.9153,1391907.2404,4738811.8165,1.1377,0,AirEconomizer
26.6052,71.7280,1597.8965,0.1619,1.5092,0.4220,true,3202505.1036,2054101.4050,5354921.8733,0.0000,1.3376,0,true,388065.2525,1621694.5575,4414074.5516,15368552.5338,1.0409,0,true,1215496.3334,1771646.9769,4542998.8195,19210250.5926,1.1281,0,Evaporative
36.6489,33.7995,1454.9043,0.2156,0.3384,0.4101,true,3273049.3884,2568198.3880,4885563.6153,0.0000,1.3789,0,true,353359.7632,1944955.1704,3906548.6561,18476636.1440,1.0409,9,true,1109512.6239,2121250.0628,4024060.1401,17493228.1945,1.1284,0,ChilledWater
29.3785,85.1838,655.9809,0.2399,0.9033,0.2699,true,1449389.7965,1282228.1784,1442374.5065,0.0000,1.3721,0,true,159330.0381,979012.7686,1159055.1351,6947449.1174,1.0409,0,true,516608.4314,1080706.2901,1207668.1513,7888102.8982,1.1326,0,Evaporative
36.1961,76.4472,1932.5790,0.0822,1.8707,0.6110,true,4347366.6196,1300741.5674,9666270.2847,0.0000,1.3789,0,true,469358.6276,1028442.0139,7729261.8279,24870364.9073,1.0409,9,true,1463943.2263,1112336.6550,7943150.7399,23235053.0951,1.1276,0,ChilledWater
41.6441,30.7368,1010.4079,0.0723,0.6731,0.6696,true,2272685.8970,598263.0875,5538154.6117,0.0000,1.3789,0,true,245380.6076,461355.1420,4428381.0878,14457654.7936,1.0409,19,true,779469.5955,502993.5979,4580552.6258,12146658.4499,1.1299,0,ChilledWater
37.8126,51.5966,431.2215,0.2265,1.8168,0.2853,true,970145.8343,799829.0693,1007293.6285,0.0000,1.3789,0,true,104735.1969,614139.3732,805442.0916,5701409.2236,1.0409,11,true,349751.5564,682994.8047,848290.7502,5185067.6378,1.1366,0,ChilledWater
22.0177,74.5017,1772.5413,0.1591,1.6845,0.2014,true,2293756.0594,2038940.1795,2581683.0187,0.0000,1.2180,0,true,430478.5608,1766881.0132,2337085.2249,14455772.8046,1.0409,5,true,1345096.6000,1933956.9761,2403303.7025,21309777.9804,1.1278,0,Evaporative
15.5023,41.3338,202.2117,0.1820,0.8688,0.3179,true,62888.2455,229969.0751,401614.7528,0.0000,1.0524,0,true,49109.1413,228522.9409,420768.0389,1222389.4889,1.0409,15,true,179742.0839,264831.9995,458810.4159,2431031.7122,1.1497,0,AirEconomizer
23.4166,61.4674,853.6334,0.0693,1.2295,0.5642,true,1038360.4473,423264.7070,3445742.5939,0.0000,1.2049,0,true,207327.3320,374652.8410,3153204.2621,7308512.5235,1.0409,0,true,663257.3021,414257.9192,3269684.1894,10263883.8896,1.1309,0,Evaporative
24.0903,57.8647,746.7456,0.1527,2.4908,0.4542,true,1012759.0907,831679.2390,2473188.2375,0.0000,1.2285,0,true,181339.8290,720999.5466,2219723.6804,6545477.3393,1.0409,0,true,583752.5601,798147.3424,2306988.6200,8976117.0910,1.1317,0,Evaporative
32.8537,77.3481,1392.3254,0.2081,1.0079,0.2258,true,3130083.6273,2371483.2595,2573912.7469,0.0000,1.3786,0,true,338162.6555,1806999.5801,2058527.6645,16317053.2168,1.0409,0,true,1063077.2803,1971387.5163,2121350.7792,16740968.3815,1.1286,0,Evaporative
30.5561,63.8447,1470.3386,0.0649,0.9293,0.2037,true,3083001.4460,766711.7893,2406537.2200,0.0000,1.3532,0,true,357078.7482,604630.7986,1960829.9234,15989848.0047,1.0409,0,true,1120786.4106,659864.1604,2019608.2880,17675980.5784,1.1284,0,Evaporative
39.0355,59.2065,768.6538,0.0542,1.1342,0.6603,true,1728768.0686,340803.6366,4154197.5109,0.0000,1.3789,0,true,186661.6927,269222.7234,3321755.8405,10538345.9229,1.0409,13,true,600018.9896,293557.1661,3450549.3565,9239620.5284,1.1315,0,ChilledWater
43.5624,47.5687,1092.5703,0.0985,0.5924,0.6468,true,2457967.8473,880946.2073,5785592.6811,0.0000,1.3789,0,true,265360.6741,674830.9995,4626219.8258,16568498.1754,1.0409,24,true,857789.8123,737370.9260,4791435.6137,13167852.7714,1.1322,0,ChilledWater
20.6078,35.0129,428.8008,0.0905,1.9972,0.3051,true,287326.9666,256259.6150,864522.1036,0.0000,1.1129,0,true,104140.5136,246215.4941,856529.3941,3267166.5025,1.0409,7,true,347909.4600,277740.2275,902254.5095,5155317.2497,1.1367,0,AirEconomizer
36.9333,82.4828,774.6878,0.1174,0.7773,0.2533,true,1742286.4942,744504.3483,1606380.9462,0.0000,1.3789,0,true,272488.5327,579865.2222,1305859.0368,10212637.5897,1.0593,11,true,604477.5604,625551.5014,1334104.1279,9311871.4709,1.1315,0,ChilledWater
43.1614,46.9115,1663.7721,0.1357,1.7851,0.4344,true,3743013.4770,1848488.4119,5916995.2895,0.0000,1.3789,0,true,404093.0633,1439997.7261,4731290.5670,24981849.4620,1.0409,24,true,1284406.2791,1559193.1377,4876447.7942,20040730.7979,1.1300,0,ChilledWater
30.7531,35.8564,1956.0013,0.1152,1.7451,0.3753,true,4117756.6221,1812137.5489,5902920.4599,0.0000,1.3546,0,true,475035.5976,1429410.0332,4804692.3402,21152408.8218,1.0409,0,true,1481256.1544,1556716.3840,4937225.6567,23515556.7542,1.1276,0,Evaporative
41.1843,56.6184,1072.8771,0.1434,0.8849,0.4185,true,2413436.5631,1259550.8475,3675728.7116,0.0000,1.3789,0,true,260564.9058,964527.9814,2939155.6840,15489373.4256,1.0409,17,true,825909.8880,1052352.8592,3037756.7411,12898918.2629,1.1297,0,ChilledWater
19.4903,30.8988,1887.0819,0.0573,2.4617,0.5102,true,980177.1166,698108.2243,6216338.7104,0.0000,1.0875,0,true,458295.7570,701954.0685,6302562.7250,13709528.2137,1.0409,9,true,1430097.6937,783351.3455,6478080.1593,22686795.9432,1.1276,0,AirEconomizer
22.0359,34.1102,499.3371,0.1582,1.7633,0.4844,true,447170.2228,539743.7536,1653035.4239,0.0000,1.1508,0,true,121292.0228,495303.7583,1583770.7900,4026063.9210,1.0409,5,true,400394.1991,552910.1117,1660928.6806,6005328.3379,1.1350,0,Evaporative
40.0971,30.1114,213.5851,0.1372,1.3549,0.6666,true,480301.7081,239767.0436,1165185.4772,0.0000,1.3789,0,true,51863.6210,184990.6972,931701.4063,2946193.6901,1.0409,15,true,188124.3571,211819.1592,1012465.5587,2567033.4863,1.1484,0,ChilledWater
42.7198,42.5397,1550.5381,0.2142,1.3467,0.2411,true,3487753.7944,2719023.5890,3060156.5407,0.0000,1.3789,0,true,376562.1669,2083481.6952,2446939.2378,22958386.2736,1.0409,21,true,1191606.7334,2265798.9650,2521786.7734,18661021.1629,1.1294,0,ChilledWater
34.3908,75.2309,899.1001,0.0656,0.9703,0.6746,true,2022197.4234,483035.0011,4964777.7186,0.0000,1.3789,0,true,218342.0813,375310.2683,3969905.8351,10997539.1662,1.0409,5,true,696826.7982,410671.2497,4113212.5589,10807890.9861,1.1306,0,ChilledWater
26.7457,83.1727,1209.3935,0.1236,1.3268,0.2572,true,2612009.5298,1209834.1960,2518310.0687,0.0000,1.3638,0,true,293711.8618,938981.6553,2035958.8629,11743555.0507,1.0409,0,true,927174.2186,1028750.5748,2101223.5359,14539439.6631,1.1291,0,Evaporative
39.1932,30.7549,878.7402,0.1856,1.6516,0.2471,true,1976870.9377,1335107.7280,1777570.7720,0.0000,1.3789,0,true,213423.8768,1027456.2561,1421364.5235,11866841.5659,1.0409,13,true,681883.5560,1123945.7934,1473195.7705,10565637.8259,1.1307,0,ChilledWater
27.6965,34.0459,305.9733,0.1321,2.4414,0.4568,true,559362.7014,313978.7661,1085808.7827,0.0000,1.3078,0,true,74330.4255,257257.8527,915440.1664,3010280.2514,1.0409,0,true,256898.2107,291342.0421,976450.9722,3680548.0118,1.1413,0,Evaporative
34.6895,53.7299,1907.2639,0.1446,1.1175,0.6879,true,4290112.1114,2257862.2215,10739889.5096,0.0000,1.3789,0,true,463193.1911,1730414.2897,8587751.2063,23245042.2572,1.0409,7,true,1445050.8452,1881171.9308,8826223.5092,22929049.1033,1.1276,0,ChilledWater
18.2563,85.0260,550.0065,0.1231,1.8025,0.2493,true,978942.3464,522351.4527,1058350.4597,0.0000,1.2998,0,true,133582.9103,425258.9273,897784.2965,3849101.8221,1.0409,11,true,437899.0158,475452.0723,939174.6705,6613086.2659,1.1341,0,ChilledWater
26.2582,22.2418,1306.3336,0.1682,1.4617,0.3822,true,2166998.9742,1668482.4206,3791795.9109,0.0000,1.2794,0,true,317245.1007,1375291.8874,3267654.7879,12220665.3518,1.0409,0,true,999055.2589,1505642.1489,3369559.2817,15703954.8539,1.1288,0,Evaporative
28.4055,29.9810,1025.0543,0.2153,1.7779,0.4172,true,1965368.8589,1733763.5964,3359016.5657,0.0000,1.3229,0,true,248963.0133,1382493.4590,2799558.5422,10301005.4954,1.0409,0,true,790497.1774,1516278.6118,2895204.4982,12325160.7784,1.1299,0,Evaporative
37.6359,48.8635,525.0907,0.0534,2.2613,0.6254,true,1180874.2327,229407.2024,2687901.8745,0.0000,1.3789,0,true,127508.6814,188779.2527,2149288.0836,6899314.8680,1.0409,11,true,419256.6408,206390.1401,2250999.8678,6311332.3296,1.1345,0,ChilledWater
24.2531,23.8818,1714.1009,0.2423,2.1696,0.7119,true,2356414.5722,3037015.5749,8921980.9264,0.0000,1.2315,0,true,416299.5974,2599381.2316,7987652.2735,14970645.7603,1.0409,0,true,1301811.8986,2841466.9667,8216156.9068,20608518.8326,1.1279,0,Evaporative
43.6970,73.1978,806.5468,0.0518,0.7466,0.2624,true,1814649.8310,342325.5135,1732911.7237,0.0000,1.3789,0,true,433060.8375,280091.6856,1447882.8433,12565162.0822,1.0904,24,true,644768.2776,292216.8189,1442485.3680,9728145.0811,1.1346,0,ChilledWater
39.5517,58.8058,1363.9992,0.1035,1.0765,0.7468,true,3068682.6020,1155597.1096,8340149.4375,0.0000,1.3789,0,true,331289.0051,892736.9226,6668866.8379,18941120.9143,1.0409,15,true,1042090.9601,970078.7106,6873802.8583,16400963.9462,1.1287,0,ChilledWater
29.3631,49.5965,999.3584,0.2243,1.9570,0.5578,true,2009634.5265,1781276.0119,4430846.3438,0.0000,1.3387,0,true,242708.5301,1405412.7650,3649296.0672,10417227.4568,1.0409,0,true,771340.8408,1541234.8007,3775265.5840,12014906.7312,1.1300,0,Evaporative
35.3315,58.0477,1002.6611,0.1555,2.2800,0.5783,true,2255191.4639,1276443.0643,4746282.4068,0.0000,1.3789,0,true,243495.3598,991995.9695,3795191.7747,12464828.0793,1.0409,7,true,773696.5187,1083325.5953,3926015.0600,12053157.2302,1.1300,0,ChilledWater
27.2010,52.1410,870.3759,0.2356,0.8860,0.7138,true,1552054.6260,1583065.0181,4796257.7351,0.0000,1.3004,0,true,211377.3731,1274711.5165,4066726.4757,8476775.9096,1.0409,0,true,675580.9896,1400698.1823,4215647.5470,10463636.4953,1.1307,0,Evaporative
29.2877,51.8210,898.0682,0.0546,1.8471,0.3832,true,1777194.7817,388243.0928,2724448.3236,0.0000,1.3332,0,true,218132.4240,320378.6813,2253071.7508,9347554.2371,1.0409,0,true,696318.4604,352614.9267,2334453.0175,10799390.8752,1.1306,0,Evaporative
30.1251,39.0407,1757.9259,0.1117,2.0042,0.6268,true,3607720.7275,1568826.8246,8803478.9591,0.0000,1.3457,0,true,426944.3451,1250974.1055,7213186.4583,18680635.1153,1.0409,0,true,1334343.4039,1364295.6908,7418049.8142,21135525.7073,1.1278,0,Evaporative
35.5725,41.3919,1292.1341,0.1732,0.7102,0.4725,true,2906461.4953,1832238.4073,4997757.7815,0.0000,1.3789,0,true,313804.0232,1394517.6488,3996270.3411,16021781.1719,1.0409,9,true,988563.3206,1521978.0182,4121375.9507,15533952.6363,1.1289,0,ChilledWater
37.2905,22.7341,1259.1075,0.2011,2.0399,0.5984,true,2832507.7555,2073072.5326,6168958.0112,0.0000,1.3789,0,true,305802.0341,1597888.4930,4932766.4636,16152570.3699,1.0409,11,true,964170.1979,1740905.5607,5088615.8577,15138697.4803,1.1290,0,ChilledWater
37.4664,60.8913,1255.1352,0.0972,1.4504,0.2258,true,2823760.5389,999285.3386,2320737.9252,0.0000,1.3789,0,true,304847.8579,778344.5357,1855685.2741,16544406.2486,1.0409,11,true,961287.3868,846202.5694,1914382.7942,15091946.8704,1.1290,0,ChilledWater
30.7468,40.1713,1666.4519,0.0763,0.8940,0.6212,true,3507800.6328,1022503.4411,8325293.4447,0.0000,1.3545,0,true,404718.0099,801880.8623,6776608.8964,18047687.2745,1.0409,0,true,1266392.7889,874213.3639,6972066.4425,20034761.3481,1.1280,0,Evaporative
30.0443,87.5321,287.8802,0.1584,2.1880,0.5898,true,637745.1245,371712.2924,1383795.8659,0.0000,1.3733,0,true,69899.8039,288566.0653,1111011.7792,3116897.2115,1.0409,0,true,243212.1188,326767.1416,1188296.0338,3459545.1288,1.1424,0,Evaporative
17.7135,20.0136,1260.1168,0.1682,1.6709,0.6586,true,435355.3685,1331833.1881,5214398.3274,0.0000,1.0582,0,true,306053.6136,1324188.8554,5433115.3742,8442011.4760,1.0409,13,true,964959.0820,1456845.5623,5604726.9734,15151447.6466,1.1290,0,AirEconomizer
17.4013,51.4913,648.9784,0.0770,0.3647,0.4076,true,212482.8392,313101.9517,1657276.2462,0.0000,1.0551,0,true,157620.8578,310451.2688,1731771.8912,4316410.5159,1.0409,13,true,511356.8288,343820.0999,1804808.0207,7803101.7894,1.1327,0,AirEconomizer
28.4512,89.8035,521.3566,0.1562,1.2146,0.6747,true,1143380.7495,662274.5066,2860239.8933,0.0000,1.3693,0,true,126626.8936,509952.7711,2303014.9274,5372499.6163,1.0409,0,true,416650.3367,566205.5907,2412450.9280,6268831.7752,1.1346,0,Evaporative
29.2686,86.3186,1003.5147,0.1762,1.6908,0.3336,true,2212128.8351,1439882.2013,2725346.2374,0.0000,1.3713,0,true,243728.7595,1110913.9525,2191337.4800,10597154.3511,1.0409,0,true,774492.8960,1218047.3556,2266853.3587,12065907.3965,1.1300,0,Evaporative
32.6167,26.5386,1461.3290,0.1329,1.0592,0.5453,true,3231828.0442,1582544.8975,6493581.8748,0.0000,1.3725,0,true,354912.3165,1217809.3255,5216555.9797,16609379.2465,1.0409,0,true,1114232.9862,1328118.3452,5373247.0085,17569729.1924,1.1284,0,Evaporative
44.9237,59.3938,1677.1343,0.0877,1.2255,0.3383,true,3772435.9326,1204636.0350,4644638.2814,0.0000,1.3789,0,true,407302.6393,941902.4935,3713911.9720,26548369.1054,1.0409,24,true,1329011.0808,1020605.1194,3839350.9201,20260812.8241,1.1335,0,ChilledWater
37.7272,58.5270,1956.3699,0.1284,1.7207,0.4448,true,4400645.1204,2057143.4888,7123031.6970,0.0000,1.3789,0,true,475123.2148,1597524.2587,5695664.2866,25923902.9353,1.0409,11,true,1481518.1546,1730758.6033,5852765.8839,23519806.8096,1.1276,0,ChilledWater
18.1908,89.6820,555.9844,0.1914,0.8571,0.6752,true,987847.6730,820760.0144,2896208.6274,0.0000,1.2992,0,true,135038.7259,660904.3308,2457837.2379,3887353.1384,1.0409,11,true,442361.4856,734178.5046,2570470.4367,6685337.2084,1.1340,0,ChilledWater
21.9013,74.9081,1846.6895,0.1148,0.7910,0.2097,true,2350728.2620,1528638.1375,2791568.1098,0.0000,1.2144,0,true,448497.5924,1322108.4746,2534503.1667,14994411.1970,1.0409,5,true,1400192.1312,1444312.2915,2605503.5432,22202289.6229,1.1277,0,Evaporative
26.0255,46.8195,1298.1574,0.2269,0.5590,0.3583,true,2129023.2773,2232044.0768,3524227.5210,0.0000,1.2763,0,true,315265.1432,1827229.4638,3044631.6059,12134902.1288,1.0409,0,true,993022.7880,1997286.8950,3139790.2844,15606203.5788,1.1289,0,Evaporative
19.4021,21.7904,390.0097,0.1120,1.5246,0.3200,true,198421.8939,281429.9516,804272.0008,0.0000,1.0857,0,true,94707.6268,274112.4156,816765.2791,2817474.6090,1.0409,9,true,319040.1193,309145.2964,863051.9289,4687811.1512,1.1378,0,AirEconomizer
34.6932,71.4161,216.2227,0.1789,0.7088,0.4453,true,486663.3201,316909.5840,788701.5448,0.0000,1.3789,0,true,52528.2007,241115.5289,630648.7277,2661400.8610,1.0409,7,true,190263.1935,277003.3961,684797.9221,2601033.9298,1.1481,0,ChilledWater
41.6787,70.5882,1464.9870,0.0919,1.9544,0.4725,true,3295315.0305,1102000.2911,5666971.5245,0.0000,1.3789,0,true,355785.2146,874217.2294,4531380.9630,21657766.7337,1.0409,19,true,1119721.8624,942313.8700,4668732.1881,17617394.2829,1.1287,0,ChilledWater
21.8772,71.3699,753.1319,0.0653,1.0782,0.6774,true,884334.6748,349893.2364,3628911.3100,0.0000,1.1977,0,true,182932.4753,310658.2714,3340598.6147,6101511.4811,1.0409,5,true,588757.1063,344471.4564,3471404.5340,9056868.1444,1.1316,0,Evaporative
38.5838,84.8341,691.3338,0.2156,0.4168,0.6408,true,1555414.1408,1220619.0937,3627203.5405,0.0000,1.3789,0,true,348526.0681,964352.8896,3016076.3409,9543985.9337,1.0849,13,true,542842.7481,1019341.1750,3018788.2864,8313108.4423,1.1322,0,ChilledWater
40.1893,32.9654,905.2272,0.0630,1.0263,0.4484,true,2036511.0505,466657.3894,3323391.6093,0.0000,1.3789,0,true,219859.8873,365142.2221,2657418.0918,12538447.0891,1.0409,15,true,701560.9212,397745.6593,2753070.0796,10884391.9840,1.1305,0,ChilledWater
44.2400,66.4983,1774.3703,0.1493,1.7230,0.4762,true,3991116.3461,2169038.5970,6917212.3102,0.0000,1.3789,0,true,693879.6371,1724604.0697,5656323.5181,27828691.4117,1.0659,24,true,1391053.9881,1827076.2677,5709022.8210,21411393.2301,1.1321,0,ChilledWater
37.5093,68.5631,1646.2762,0.0705,0.3612,0.5617,true,3703253.4018,950673.6027,7570365.0761,0.0000,1.3789,0,true,399821.3227,725541.1810,6053353.7743,21834031.4624,1.0409,11,true,1251439.5917,789324.7654,6228582.5764,19792508.1880,1.1280,0,ChilledWater
39.6358,51.6651,891.3104,0.1826,1.8709,0.5546,true,2004702.9903,1332190.4635,4046511.9782,0.0000,1.3789,0,true,216451.8196,1028746.5589,3235646.9377,12340100.2791,1.0409,15,true,691055.7005,1123883.5186,3352894.2986,10714389.7664,1.1306,0,ChilledWater
22.3403,44.7890,975.4038,0.1475,2.0726,0.2842,true,925499.6605,990863.2337,1908497.2174,0.0000,1.1598,0,true,236880.2504,905804.0467,1814285.5163,7978927.1521,1.0409,3,true,753497.2207,999095.1178,1877542.5860,11725902.9613,1.1301,0,Evaporative
29.4518,58.2984,1814.9070,0.2203,1.1600,0.3088,true,3658331.7832,3179086.0185,4456434.7618,0.0000,1.3395,0,true,440774.6022,2492477.0216,3668154.9955,19035541.3649,1.0409,0,true,1376579.8998,2715716.2623,3771404.8786,21819784.6333,1.1278,0,Evaporative
17.9473,36.2928,1649.4864,0.0746,2.4820,0.3182,true,600641.5272,775505.0331,3307693.6247,0.0000,1.0613,0,true,400597.3512,788396.2155,3436217.8164,11207378.1615,1.0409,13,true,1253799.9484,878166.4140,3535628.9692,19830758.6869,1.1280,0,AirEconomizer
43.8486,45.7690,1917.1488,0.2340,1.6425,0.4665,true,4312377.7535,3673098.6792,7320669.8395,0.0000,1.3789,0,true,465595.5477,2820779.3851,5853699.2502,29219175.8634,1.0409,24,true,1487146.9907,3064594.3864,6032235.8296,23110600.7368,1.1307,0,ChilledWater
27.4303,40.3700,967.0192,0.1556,0.5099,0.3930,true,1744424.2506,1164587.5629,2942344.6959,0.0000,1.3038,0,true,234875.9503,934590.6924,2488247.0320,9451446.9771,1.0409,0,true,747475.0403,1025248.3273,2575323.0696,11628151.6861,1.1302,0,Evaporative
26.9954,66.8253,811.5242,0.2455,1.8251,0.7291,true,1432628.3026,1534425.0180,4558012.9958,0.0000,1.2973,0,true,197105.8123,1245569.5962,3873842.2835,7892631.2089,1.0409,0,true,632040.3326,1371210.3454,4020281.1369,9758127.2922,1.1312,0,Evaporative
23.0884,27.0301,1945.6609,0.1251,0.7118,0.5159,true,2159009.2172,1715637.5818,7072973.2274,0.0000,1.1869,0,true,472535.4720,1516209.6733,6570456.2053,16299449.7102,1.0409,0,true,1473650.0870,1654420.6869,6751953.9217,23392305.1464,1.1276,0,Evaporative
22.9737,57.7557,776.9365,0.1643,0.4170,0.6303,true,824128.1913,893260.8512,3427106.0028,0.0000,1.1786,0,true,188698.6579,791594.6538,3205901.3918,6534923.1103,1.0409,1,true,606327.1789,871736.7981,3329580.5423,9341621.8590,1.1314,0,Evaporative
37.4420,37.4405,679.6090,0.2399,0.5038,0.5330,true,1529172.4912,1334811.0437,2966425.9696,0.0000,1.3789,0,true,165075.6135,1012075.6498,2371978.0540,8824759.0409,1.0409,11,true,534189.3008,1115407.7252,2469683.7386,8172856.6127,1.1324,0,ChilledWater
36.3608,31.6212,859.6761,0.2295,1.3157,0.3094,true,1933930.0565,1615248.1650,2177371.5716,0.0000,1.3789,0,true,208790.7044,1233574.6087,1741050.3505,10824468.7465,1.0409,9,true,667715.4678,1352729.0789,1805161.2566,10336134.8321,1.1308,0,ChilledWater
20.1094,71.0908,1175.6508,0.1100,0.9619,0.7168,true,966403.7518,874093.6664,5696709.7240,0.0000,1.1384,0,true,285537.1014,807733.4549,5517215.2628,8866903.6213,1.0409,9,true,902257.1432,887571.9667,5695939.4028,14135684.3962,1.1293,0,Evaporative
29.2817,52.6329,1471.9239,0.1897,0.3146,0.6675,true,2911715.4774,2210757.6070,7777639.2803,0.0000,1.3332,0,true,357486.7366,1730921.1182,6432333.0677,15322480.7304,1.0409,0,true,1122103.7595,1888719.6096,6625094.3611,17697230.8556,1.1284,0,Evaporative
34.3692,78.4945,1348.1818,0.1815,2.1596,0.3321,true,3032898.5344,2003618.0633,3665935.3395,0.0000,1.3789,0,true,327436.1328,1548167.4033,2931321.9561,16512014.5080,1.0409,5,true,1030282.2887,1686547.8993,3021756.9821,16209711.4514,1.1287,0,ChilledWater
29.0103,37.0011,996.0830,0.1207,0.6247,0.3469,true,1951703.8360,949082.5758,2728390.1055,0.0000,1.3300,0,true,241924.8839,749175.9378,2261851.2501,10223735.2708,1.0409,0,true,768983.9620,821473.0285,2340035.5951,11976656.2323,1.1300,0,Evaporative
29.6948,31.7847,1503.6796,0.1955,2.1870,0.6822,true,3051066.6125,2342392.8582,8171770.1054,0.0000,1.3417,0,true,365206.5985,1851616.2798,6715173.9780,15731964.0180,1.0409,0,true,1145716.9297,2021701.8064,6915049.7252,18079735.8453,1.1283,0,Evaporative
30.3104,46.9038,963.8031,0.1041,0.6089,0.5334,true,1987281.7010,802345.2662,4111768.6300,0.0000,1.3473,0,true,234054.6690,626150.9894,3364787.2205,10330165.1864,1.0409,0,true,744836.6033,686644.7317,3482690.0646,11585651.1317,1.1302,0,Evaporative
31.8076,40.1560,964.0647,0.2403,0.3848,0.5466,true,2090441.9632,1877833.4646,4271147.8644,0.0000,1.3652,0,true,234129.7832,1435866.6489,3449387.7855,10769105.6845,1.0409,0,true,745103.2681,1574137.7910,3570244.8926,11589901.1872,1.1302,0,Evaporative
34.6265,79.6037,1406.8851,0.0918,1.5466,0.5373,true,3164901.9839,1057543.1666,6189204.9430,0.0000,1.3789,0,true,341690.3613,825188.4723,4948957.4856,17368038.6929,1.0409,7,true,1073831.4288,897501.2754,5099467.7859,16915220.6545,1.1286,0,ChilledWater
19.8743,40.7714,666.0758,0.1679,2.3187,0.5508,true,380417.8935,727850.4698,2387589.3121,0.0000,1.0962,0,true,161756.9173,702563.8715,2401457.3912,4929708.0737,1.0409,9,true,523940.7155,781107.8697,2501387.5895,8007104.4505,1.1325,0,AirEconomizer
